set nodes := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 ;

param start_node := 0 ;

param end_node := 98 ;

param max_capacity := 57.5 ;

param min_capacity := 2.875 ;

param start_capacity := 57.5 ;

param car_efficiency := 0.1513157894736842 ;

param max_charge_time := 1.0 ;

param min_charge_time := 0.0 ;

param charger_power :=
0 0
1 11.0
2 50.0
3 11.0
4 50.0
5 11.0
6 11.0
7 11.0
8 11.0
9 11.0
10 11.0
11 11.0
12 50.0
13 11.0
14 11.0
15 11.0
16 11.0
17 11.0
18 11.0
19 95.0
20 22.0
21 11.0
22 11.0
23 11.0
24 11.0
25 11.0
26 11.0
27 95.0
28 50.0
29 50.0
30 50.0
31 50.0
32 50.0
33 11.0
34 50.0
35 95.0
36 11.0
37 50.0
38 11.0
39 40.0
40 50.0
41 11.0
42 95.0
43 11.0
44 11.0
45 50.0
46 11.0
47 7.0
48 40.0
49 11.0
50 11.0
51 11.0
52 11.0
53 11.0
54 95.0
55 50.0
56 50.0
57 50.0
58 50.0
59 11.0
60 11.0
61 11.0
62 7.4
63 7.4
64 11.0
65 50.0
66 75.0
67 50.0
68 7.4
69 11.0
70 50.0
71 50.0
72 95.0
73 11.0
74 95.0
75 50.0
76 11.0
77 11.0
78 50.0
79 11.0
80 50.0
81 11.0
82 3.0
83 50.0
84 11.0
85 11.0
86 11.0
87 11.0
88 11.0
89 50.0
90 11.0
91 11.0
92 11.0
93 11.0
94 50.0
95 7.4
96 11.0
97 11.0
98 0
;

param arc_time :=
0 0 -1
0 1 1.195
0 2 1.195
0 3 0.09333333333333332
0 4 0.21
0 5 1.1722216666666665
0 6 1.2627783333333333
0 7 0.371945
0 8 1.2536116666666668
0 9 1.2886116666666667
0 10 2.243333333333333
0 11 1.2363883333333334
0 12 1.2022216666666667
0 13 3.1427783333333332
0 14 0.1725
0 15 0.15277833333333335
0 16 0.1525
0 17 3.7824999999999998
0 18 1.7491666666666668
0 19 2.0191666666666666
0 20 0.5275
0 21 0.16222166666666665
0 22 0.1988883333333333
0 23 0.12361166666666666
0 24 0.10666666666666667
0 25 0.14666666666666667
0 26 0.078055
0 27 0.15916666666666668
0 28 0.320555
0 29 2.110555
0 30 2.137221666666667
0 31 2.0616666666666665
0 32 1.2108333333333334
0 33 2.8577783333333335
0 34 1.1916666666666667
0 35 -1
0 36 1.2075
0 37 1.1469449999999999
0 38 4.262221666666667
0 39 1.2016666666666667
0 40 -1
0 41 -1
0 42 4.447221666666667
0 43 0.7858333333333333
0 44 4.47
0 45 4.410833333333333
0 46 0.9002783333333333
0 47 2.086945
0 48 0.8036116666666667
0 49 3.3366666666666664
0 50 1.9741666666666666
0 51 1.9586116666666666
0 52 1.909445
0 53 1.9677783333333332
0 54 2.0011116666666666
0 55 4.3738883333333325
0 56 4.368055
0 57 4.361111666666667
0 58 3.7333333333333334
0 59 2.0033333333333334
0 60 2.010555
0 61 1.9825000000000002
0 62 -1
0 63 -1
0 64 0.304445
0 65 0.3077783333333333
0 66 3.0247216666666668
0 67 4.3525
0 68 3.1225
0 69 1.1322216666666667
0 70 2.2019450000000003
0 71 -1
0 72 3.9269450000000004
0 73 1.2502783333333334
0 74 1.354445
0 75 2.0141666666666667
0 76 1.2838883333333333
0 77 3.559721666666667
0 78 -1
0 79 0.811945
0 80 4.301388333333334
0 81 2.0663883333333333
0 82 0.34472166666666665
0 83 4.204721666666667
0 84 1.5466666666666666
0 85 1.6616666666666666
0 86 1.8211116666666667
0 87 1.6788883333333333
0 88 1.7111116666666668
0 89 4.1875
0 90 3.8461116666666664
0 91 0.790555
0 92 0.6458333333333334
0 93 0.8147216666666667
0 94 4.351945
0 95 3.3413883333333336
0 96 3.913055
0 97 1.1886116666666666
0 98 -1
1 0 1.1738883333333334
1 1 -1
1 2 0.012221666666666665
1 3 1.109445
1 4 1.1944450000000002
1 5 0.22111166666666668
1 6 0.311945
1 7 1.0472216666666667
1 8 0.3025
1 9 0.3375
1 10 1.318055
1 11 0.28555499999999995
1 12 0.2511116666666667
1 13 2.2175000000000002
1 14 1.1569450000000001
1 15 1.2297216666666666
1 16 1.1916666666666667
1 17 2.856945
1 18 0.8236116666666666
1 19 1.0936116666666666
1 20 1.3144449999999999
1 21 1.2027783333333335
1 22 1.1902783333333333
1 23 1.2297216666666666
1 24 1.2408333333333335
1 25 1.2280550000000001
1 26 1.2113883333333333
1 27 1.190555
1 28 1.2947216666666668
1 29 1.1852783333333332
1 30 1.211945
